"","X1","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","dateout","datecoll","duration"
"259",488,"GuamAnaoL3","Guam","anao","L3","w","w","Hemiptera",0,2018-01-12,2018-01-15,3
"260",489,"GuamAnaoL3","Guam","anao","L3","w","y","Hemiptera",0,2018-01-12,2018-01-15,3
"261",490,"GuamAnaoL3","Guam","anao","L3","b","y","Hemiptera",0,2018-01-12,2018-01-15,3
"262",491,"GuamAnaoL3","Guam","anao","L3","b","r","Hemiptera",0,2018-01-12,2018-01-15,3
"263",492,"GuamAnaoL3","Guam","anao","L3","r","w","Hemiptera",0,2018-01-12,2018-01-15,3
"264",493,"GuamAnaoL3","Guam","anao","L3","r","y","Hemiptera",0,2018-01-12,2018-01-15,3
"265",494,"GuamAnaoL3","Guam","anao","L3","w","r","Hemiptera",0,2018-01-12,2018-01-15,3
"266",495,"GuamAnaoL3","Guam","anao","L3","r","b","Hemiptera",0,2018-01-12,2018-01-15,3
"267",496,"GuamAnaoL3","Guam","anao","L3","b","w","Hemiptera",0,2018-01-12,2018-01-15,3
"268",497,"GuamNblasL1","Guam","nblas","L1","r","r","Hemiptera",0,2018-01-12,2018-01-15,3
"269",498,"GuamNblasL1","Guam","nblas","L1","r","b","Hemiptera",0,2018-01-12,2018-01-15,3
"270",499,"GuamNblasL1","Guam","nblas","L1","r","y","Hemiptera",0,2018-01-12,2018-01-15,3
"271",500,"GuamNblasL1","Guam","nblas","L1","r","w","Hemiptera",0,2018-01-12,2018-01-15,3
"272",501,"GuamNblasL1","Guam","nblas","L1","b","r","Hemiptera",0,2018-01-12,2018-01-15,3
"273",502,"GuamNblasL1","Guam","nblas","L1","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"274",503,"GuamNblasL1","Guam","nblas","L1","b","y","Hemiptera",0,2018-01-12,2018-01-15,3
"275",504,"GuamNblasL1","Guam","nblas","L1","b","w","Hemiptera",0,2018-01-12,2018-01-15,3
"276",505,"GuamNblasL1","Guam","nblas","L1","y","r","Hemiptera",0,2018-01-12,2018-01-15,3
"277",506,"GuamNblasL1","Guam","nblas","L1","y","b","Hemiptera",0,2018-01-12,2018-01-15,3
"278",508,"GuamNblasL1","Guam","nblas","L1","y","w","Hemiptera",0,2018-01-12,2018-01-15,3
"279",509,"GuamNblasL1","Guam","nblas","L1","w","r","Hemiptera",0,2018-01-12,2018-01-15,3
"280",510,"GuamNblasL1","Guam","nblas","L1","w","b","Hemiptera",0,2018-01-12,2018-01-15,3
"281",511,"GuamNblasL1","Guam","nblas","L1","w","y","Hemiptera",0,2018-01-12,2018-01-15,3
"282",512,"GuamNblasL1","Guam","nblas","L1","w","w","Hemiptera",0,2018-01-12,2018-01-15,3
"283",513,"GuamNblasL2","Guam","nblas","L2","r","y","Hemiptera",0,2018-01-12,2018-01-15,3
"284",514,"GuamNblasL2","Guam","nblas","L2","r","r","Hemiptera",0,2018-01-12,2018-01-15,3
"285",515,"GuamNblasL2","Guam","nblas","L2","r","w","Hemiptera",0,2018-01-12,2018-01-15,3
"286",516,"GuamNblasL2","Guam","nblas","L2","r","b","Hemiptera",0,2018-01-12,2018-01-15,3
"287",517,"GuamNblasL2","Guam","nblas","L2","w","b","Hemiptera",0,2018-01-12,2018-01-15,3
"288",518,"GuamNblasL2","Guam","nblas","L2","w","y","Hemiptera",0,2018-01-12,2018-01-15,3
"289",519,"GuamNblasL2","Guam","nblas","L2","w","w","Hemiptera",0,2018-01-12,2018-01-15,3
"290",520,"GuamNblasL2","Guam","nblas","L2","y","y","Hemiptera",0,2018-01-12,2018-01-15,3
"291",521,"GuamNblasL2","Guam","nblas","L2","w","r","Hemiptera",0,2018-01-12,2018-01-15,3
"292",522,"GuamNblasL2","Guam","nblas","L2","y","b","Hemiptera",0,2018-01-12,2018-01-15,3
"293",523,"GuamNblasL2","Guam","nblas","L2","y","w","Hemiptera",0,2018-01-12,2018-01-15,3
"294",524,"GuamNblasL2","Guam","nblas","L2","y","r","Hemiptera",0,2018-01-12,2018-01-15,3
"295",525,"GuamNblasL2","Guam","nblas","L2","b","w","Hemiptera",0,2018-01-12,2018-01-15,3
"296",526,"GuamNblasL2","Guam","nblas","L2","b","r","Hemiptera",0,2018-01-12,2018-01-15,3
"297",527,"GuamNblasL2","Guam","nblas","L2","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"298",528,"GuamNblasL2","Guam","nblas","L2","b","y","Hemiptera",0,2018-01-12,2018-01-15,3
"299",529,"GuamNblasL3","Guam","nblas","L3","r","r","Hemiptera",0,2018-01-12,2018-01-15,3
"300",530,"GuamNblasL3","Guam","nblas","L3","r","w","Hemiptera",0,2018-01-12,2018-01-15,3
"301",531,"GuamNblasL3","Guam","nblas","L3","r","b","Hemiptera",0,2018-01-12,2018-01-15,3
"302",532,"GuamNblasL3","Guam","nblas","L3","r","y","Hemiptera",0,2018-01-12,2018-01-15,3
"303",533,"GuamNblasL3","Guam","nblas","L3","w","r","Hemiptera",0,2018-01-12,2018-01-15,3
"304",534,"GuamNblasL3","Guam","nblas","L3","w","w","Hemiptera",0,2018-01-12,2018-01-15,3
"305",535,"GuamNblasL3","Guam","nblas","L3","w","b","Hemiptera",0,2018-01-12,2018-01-15,3
"306",536,"GuamNblasL3","Guam","nblas","L3","w","y","Hemiptera",0,2018-01-12,2018-01-15,3
"307",537,"GuamNblasL3","Guam","nblas","L3","y","r","Hemiptera",0,2018-01-12,2018-01-15,3
"308",538,"GuamNblasL3","Guam","nblas","L3","y","w","Hemiptera",0,2018-01-12,2018-01-15,3
"309",539,"GuamNblasL3","Guam","nblas","L3","y","b","Hemiptera",0,2018-01-12,2018-01-15,3
"310",541,"GuamNblasL3","Guam","nblas","L3","b","r","Hemiptera",0,2018-01-12,2018-01-15,3
"311",542,"GuamNblasL3","Guam","nblas","L3","b","w","Hemiptera",0,2018-01-12,2018-01-15,3
"312",543,"GuamNblasL3","Guam","nblas","L3","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"313",544,"GuamNblasL3","Guam","nblas","L3","b","y","Hemiptera",0,2018-01-12,2018-01-15,3
"314",545,"GuamRacetrackL1","Guam","race","L1","w","w","Hemiptera",0,2018-01-12,2018-01-15,3
"315",546,"GuamRacetrackL1","Guam","race","L1","w","r","Hemiptera",0,2018-01-12,2018-01-15,3
"316",547,"GuamRacetrackL1","Guam","race","L1","w","y","Hemiptera",0,2018-01-12,2018-01-15,3
"317",548,"GuamRacetrackL1","Guam","race","L1","y","y","Hemiptera",0,2018-01-12,2018-01-15,3
"318",549,"GuamRacetrackL1","Guam","race","L1","w","b","Hemiptera",0,2018-01-12,2018-01-15,3
"319",550,"GuamRacetrackL1","Guam","race","L1","r","r","Hemiptera",0,2018-01-12,2018-01-15,3
"320",551,"GuamRacetrackL1","Guam","race","L1","r","y","Hemiptera",0,2018-01-12,2018-01-15,3
"321",552,"GuamRacetrackL1","Guam","race","L1","y","r","Hemiptera",0,2018-01-12,2018-01-15,3
"322",553,"GuamRacetrackL1","Guam","race","L1","b","r","Hemiptera",0,2018-01-12,2018-01-15,3
"323",554,"GuamRacetrackL1","Guam","race","L1","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"324",555,"GuamRacetrackL1","Guam","race","L1","r","b","Hemiptera",0,2018-01-12,2018-01-15,3
"325",556,"GuamRacetrackL1","Guam","race","L1","r","w","Hemiptera",0,2018-01-12,2018-01-15,3
"326",557,"GuamRacetrackL1","Guam","race","L1","y","w","Hemiptera",0,2018-01-12,2018-01-15,3
"327",558,"GuamRacetrackL1","Guam","race","L1","b","w","Hemiptera",0,2018-01-12,2018-01-15,3
"328",559,"GuamRacetrackL1","Guam","race","L1","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"329",560,"GuamRacetrackL1","Guam","race","L1","y","b","Hemiptera",0,2018-01-12,2018-01-15,3
"330",561,"GuamRacetrackL2","Guam","race","L2","r","w","Hemiptera",0,2018-01-12,2018-01-15,3
"331",562,"GuamRacetrackL2","Guam","race","L2","b","y","Hemiptera",0,2018-01-12,2018-01-15,3
"332",563,"GuamRacetrackL2","Guam","race","L2","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"333",564,"GuamRacetrackL2","Guam","race","L2","b","r","Hemiptera",0,2018-01-12,2018-01-15,3
"334",565,"GuamRacetrackL2","Guam","race","L2","b","w","Hemiptera",0,2018-01-12,2018-01-15,3
"335",566,"GuamRacetrackL2","Guam","race","L2","y","y","Hemiptera",0,2018-01-12,2018-01-15,3
"336",567,"GuamRacetrackL2","Guam","race","L2","y","r","Hemiptera",0,2018-01-12,2018-01-15,3
"337",568,"GuamRacetrackL2","Guam","race","L2","y","w","Hemiptera",0,2018-01-12,2018-01-15,3
"338",569,"GuamRacetrackL2","Guam","race","L2","y","b","Hemiptera",0,2018-01-12,2018-01-15,3
"339",570,"GuamRacetrackL2","Guam","race","L2","w","r","Hemiptera",0,2018-01-12,2018-01-15,3
"340",571,"GuamRacetrackL2","Guam","race","L2","w","w","Hemiptera",0,2018-01-12,2018-01-15,3
"341",572,"GuamRacetrackL2","Guam","race","L2","w","b","Hemiptera",0,2018-01-12,2018-01-15,3
"342",573,"GuamRacetrackL2","Guam","race","L2","w","y","Hemiptera",0,2018-01-12,2018-01-15,3
"343",574,"GuamRacetrackL2","Guam","race","L2","r","y","Hemiptera",0,2018-01-12,2018-01-15,3
"344",575,"GuamRacetrackL2","Guam","race","L2","r","b","Hemiptera",0,2018-01-12,2018-01-15,3
"345",576,"GuamRacetrackL2","Guam","race","L2","r","r","Hemiptera",0,2018-01-12,2018-01-15,3
"346",577,"GuamRacetrackL3","Guam","race","L3","r","r","Hemiptera",0,2018-01-12,2018-01-15,3
"347",578,"GuamRacetrackL3","Guam","race","L3","r","y","Hemiptera",0,2018-01-12,2018-01-15,3
"348",579,"GuamRacetrackL3","Guam","race","L3","y","r","Hemiptera",0,2018-01-12,2018-01-15,3
"349",580,"GuamRacetrackL3","Guam","race","L3","y","w","Hemiptera",0,2018-01-12,2018-01-15,3
"350",581,"GuamRacetrackL3","Guam","race","L3","y","b","Hemiptera",0,2018-01-12,2018-01-15,3
"351",582,"GuamRacetrackL3","Guam","race","L3","y","y","Hemiptera",0,2018-01-12,2018-01-15,3
"352",583,"GuamRacetrackL3","Guam","race","L3","w","b","Hemiptera",0,2018-01-12,2018-01-15,3
"353",584,"GuamRacetrackL3","Guam","race","L3","w","y","Hemiptera",0,2018-01-12,2018-01-15,3
"354",585,"GuamRacetrackL3","Guam","race","L3","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"355",586,"GuamRacetrackL3","Guam","race","L3","b","r","Hemiptera",0,2018-01-12,2018-01-15,3
"356",587,"GuamRacetrackL3","Guam","race","L3","b","w","Hemiptera",0,2018-01-12,2018-01-15,3
"357",588,"GuamRacetrackL3","Guam","race","L3","b","y","Hemiptera",0,2018-01-12,2018-01-15,3
"358",589,"GuamRacetrackL3","Guam","race","L3","w","w","Hemiptera",0,2018-01-12,2018-01-15,3
"359",590,"GuamRacetrackL3","Guam","race","L3","w","r","Hemiptera",0,2018-01-12,2018-01-15,3
"360",591,"GuamRacetrackL3","Guam","race","L3","r","b","Hemiptera",0,2018-01-12,2018-01-15,3
"361",592,"GuamRacetrackL3","Guam","race","L3","r","w","Hemiptera",0,2018-01-12,2018-01-15,3
"362",593,"GuamRitiL1","Guam","riti","L1","w","b","Hemiptera",0,2018-01-12,2018-01-15,3
"363",594,"GuamRitiL1","Guam","riti","L1","w","y","Hemiptera",0,2018-01-12,2018-01-15,3
"364",595,"GuamRitiL1","Guam","riti","L1","y","y","Hemiptera",0,2018-01-12,2018-01-15,3
"365",596,"GuamRitiL1","Guam","riti","L1","r","b","Hemiptera",0,2018-01-12,2018-01-15,3
"366",597,"GuamRitiL1","Guam","riti","L1","r","y","Hemiptera",0,2018-01-12,2018-01-15,3
"367",598,"GuamRitiL1","Guam","riti","L1","y","b","Hemiptera",0,2018-01-12,2018-01-15,3
"368",599,"GuamRitiL1","Guam","riti","L1","y","w","Hemiptera",0,2018-01-12,2018-01-15,3
"369",600,"GuamRitiL1","Guam","riti","L1","w","r","Hemiptera",0,2018-01-12,2018-01-15,3
"370",601,"GuamRitiL1","Guam","riti","L1","b","y","Hemiptera",0,2018-01-12,2018-01-15,3
"371",602,"GuamRitiL1","Guam","riti","L1","r","w","Hemiptera",0,2018-01-12,2018-01-15,3
"372",603,"GuamRitiL1","Guam","riti","L1","b","r","Hemiptera",0,2018-01-12,2018-01-15,3
"373",604,"GuamRitiL1","Guam","riti","L1","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"374",605,"GuamRitiL1","Guam","riti","L1","y","r","Hemiptera",0,2018-01-12,2018-01-15,3
"375",606,"GuamRitiL1","Guam","riti","L1","b","w","Hemiptera",0,2018-01-12,2018-01-15,3
"376",607,"GuamRitiL1","Guam","riti","L1","w","w","Hemiptera",0,2018-01-12,2018-01-15,3
"377",608,"GuamRitiL1","Guam","riti","L1","r","r","Hemiptera",0,2018-01-12,2018-01-15,3
"378",609,"GuamRitiL2","Guam","riti","L2","y","y","Hemiptera",0,2018-01-12,2018-01-15,3
"379",610,"GuamRitiL2","Guam","riti","L2","w","r","Hemiptera",0,2018-01-12,2018-01-15,3
"380",611,"GuamRitiL2","Guam","riti","L2","w","w","Hemiptera",0,2018-01-12,2018-01-15,3
"381",612,"GuamRitiL2","Guam","riti","L2","w","b","Hemiptera",0,2018-01-12,2018-01-15,3
"382",613,"GuamRitiL2","Guam","riti","L2","b","w","Hemiptera",0,2018-01-12,2018-01-15,3
"383",614,"GuamRitiL2","Guam","riti","L2","b","r","Hemiptera",0,2018-01-12,2018-01-15,3
"384",615,"GuamRitiL2","Guam","riti","L2","w","y","Hemiptera",0,2018-01-12,2018-01-15,3
"385",616,"GuamRitiL2","Guam","riti","L2","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"386",617,"GuamRitiL2","Guam","riti","L2","b","y","Hemiptera",0,2018-01-12,2018-01-15,3
"387",618,"GuamRitiL2","Guam","riti","L2","y","w","Hemiptera",0,2018-01-12,2018-01-15,3
"388",619,"GuamRitiL2","Guam","riti","L2","r","r","Hemiptera",0,2018-01-12,2018-01-15,3
"389",620,"GuamRitiL2","Guam","riti","L2","y","r","Hemiptera",0,2018-01-12,2018-01-15,3
"390",621,"GuamRitiL2","Guam","riti","L2","y","b","Hemiptera",0,2018-01-12,2018-01-15,3
"391",622,"GuamRitiL2","Guam","riti","L2","r","w","Hemiptera",0,2018-01-12,2018-01-15,3
"392",623,"GuamRitiL2","Guam","riti","L2","r","y","Hemiptera",0,2018-01-12,2018-01-15,3
"393",624,"GuamRitiL2","Guam","riti","L2","r","b","Hemiptera",0,2018-01-12,2018-01-15,3
"394",625,"GuamRitiL3","Guam","riti","L3","r","r","Hemiptera",0,2018-01-12,2018-01-15,3
"395",626,"GuamRitiL3","Guam","riti","L3","y","r","Hemiptera",0,2018-01-12,2018-01-15,3
"396",627,"GuamRitiL3","Guam","riti","L3","b","r","Hemiptera",0,2018-01-12,2018-01-15,3
"397",629,"GuamRitiL3","Guam","riti","L3","r","w","Hemiptera",0,2018-01-12,2018-01-15,3
"398",630,"GuamRitiL3","Guam","riti","L3","y","w","Hemiptera",0,2018-01-12,2018-01-15,3
"399",631,"GuamRitiL3","Guam","riti","L3","b","w","Hemiptera",0,2018-01-12,2018-01-15,3
"400",632,"GuamRitiL3","Guam","riti","L3","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"401",633,"GuamRitiL3","Guam","riti","L3","r","b","Hemiptera",0,2018-01-12,2018-01-15,3
"402",634,"GuamRitiL3","Guam","riti","L3","y","b","Hemiptera",0,2018-01-12,2018-01-15,3
"403",635,"GuamRitiL3","Guam","riti","L3","w","r","Hemiptera",0,2018-01-12,2018-01-15,3
"404",636,"GuamRitiL3","Guam","riti","L3","w","b","Hemiptera",0,2018-01-12,2018-01-15,3
"405",637,"GuamRitiL3","Guam","riti","L3","r","y","Hemiptera",0,2018-01-12,2018-01-15,3
"406",638,"GuamRitiL3","Guam","riti","L3","y","y","Hemiptera",0,2018-01-12,2018-01-15,3
"407",639,"GuamRitiL3","Guam","riti","L3","w","w","Hemiptera",0,2018-01-12,2018-01-15,3
"408",640,"GuamRitiL3","Guam","riti","L3","w","y","Hemiptera",0,2018-01-12,2018-01-15,3
"409",641,"GuamSblasL1","Guam","sblas","L1","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"410",642,"GuamSblasL1","Guam","sblas","L1","y","y","Hemiptera",0,2018-01-12,2018-01-15,3
"411",643,"GuamSblasL1","Guam","sblas","L1","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"412",644,"GuamSblasL1","Guam","sblas","L1","b","y","Hemiptera",0,2018-01-12,2018-01-15,3
"413",645,"GuamSblasL1","Guam","sblas","L1","b","w","Hemiptera",0,2018-01-12,2018-01-15,3
"414",646,"GuamSblasL1","Guam","sblas","L1","b","r","Hemiptera",0,2018-01-12,2018-01-15,3
"415",647,"GuamSblasL1","Guam","sblas","L1","w","y","Hemiptera",0,2018-01-12,2018-01-15,3
"416",648,"GuamSblasL1","Guam","sblas","L1","y","y","Hemiptera",0,2018-01-12,2018-01-15,3
"417",649,"GuamSblasL1","Guam","sblas","L1","w","b","Hemiptera",0,2018-01-12,2018-01-15,3
"418",650,"GuamSblasL1","Guam","sblas","L1","r","b","Hemiptera",0,2018-01-12,2018-01-15,3
"419",651,"GuamSblasL1","Guam","sblas","L1","w","r","Hemiptera",0,2018-01-12,2018-01-15,3
"420",652,"GuamSblasL1","Guam","sblas","L1","y","b","Hemiptera",0,2018-01-12,2018-01-15,3
"421",653,"GuamSblasL1","Guam","sblas","L1","r","r","Hemiptera",0,2018-01-12,2018-01-15,3
"422",654,"GuamSblasL1","Guam","sblas","L1","r","w","Hemiptera",0,2018-01-12,2018-01-15,3
"423",655,"GuamSblasL1","Guam","sblas","L1","y","r","Hemiptera",0,2018-01-12,2018-01-15,3
"424",656,"GuamSblasL1","Guam","sblas","L1","y","w","Hemiptera",0,2018-01-12,2018-01-15,3
"425",657,"GuamSblasL1","Guam","sblas","L1","r","y","Hemiptera",0,2018-01-12,2018-01-15,3
"426",658,"GuamSblasL1","Guam","sblas","L1","w","w","Hemiptera",0,2018-01-12,2018-01-15,3
"427",659,"GuamSblasL2","Guam","sblas","L2","r","y","Hemiptera",0,2018-01-12,2018-01-15,3
"428",660,"GuamSblasL2","Guam","sblas","L2","r","b","Hemiptera",0,2018-01-12,2018-01-15,3
"429",661,"GuamSblasL2","Guam","sblas","L2","r","w","Hemiptera",0,2018-01-12,2018-01-15,3
"430",662,"GuamSblasL2","Guam","sblas","L2","r","r","Hemiptera",0,2018-01-12,2018-01-15,3
"431",663,"GuamSblasL2","Guam","sblas","L2","w","y","Hemiptera",0,2018-01-12,2018-01-15,3
"432",664,"GuamSblasL2","Guam","sblas","L2","w","b","Hemiptera",0,2018-01-12,2018-01-15,3
"433",665,"GuamSblasL2","Guam","sblas","L2","w","w","Hemiptera",0,2018-01-12,2018-01-15,3
"434",666,"GuamSblasL2","Guam","sblas","L2","b","y","Hemiptera",0,2018-01-12,2018-01-15,3
"435",667,"GuamSblasL2","Guam","sblas","L2","w","r","Hemiptera",0,2018-01-12,2018-01-15,3
"436",668,"GuamSblasL2","Guam","sblas","L2","b","w","Hemiptera",0,2018-01-12,2018-01-15,3
"437",669,"GuamSblasL2","Guam","sblas","L2","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"438",670,"GuamSblasL2","Guam","sblas","L2","b","r","Hemiptera",0,2018-01-12,2018-01-15,3
"439",671,"GuamSblasL2","Guam","sblas","L2","y","y","Hemiptera",0,2018-01-12,2018-01-15,3
"440",672,"GuamSblasL2","Guam","sblas","L2","y","b","Hemiptera",0,2018-01-12,2018-01-15,3
"441",673,"GuamSblasL2","Guam","sblas","L2","y","w","Hemiptera",0,2018-01-12,2018-01-15,3
"442",674,"GuamSblasL2","Guam","sblas","L2","y","r","Hemiptera",0,2018-01-12,2018-01-15,3
"443",675,"GuamSblasL3","Guam","sblas","L3","w","w","Hemiptera",0,2018-01-12,2018-01-15,3
"444",676,"GuamSblasL3","Guam","sblas","L3","r","y","Hemiptera",0,2018-01-12,2018-01-15,3
"445",677,"GuamSblasL3","Guam","sblas","L3","r","r","Hemiptera",0,2018-01-12,2018-01-15,3
"446",678,"GuamSblasL3","Guam","sblas","L3","r","w","Hemiptera",0,2018-01-12,2018-01-15,3
"447",679,"GuamSblasL3","Guam","sblas","L3","r","b","Hemiptera",0,2018-01-12,2018-01-15,3
"448",680,"GuamSblasL3","Guam","sblas","L3","y","b","Hemiptera",0,2018-01-12,2018-01-15,3
"449",681,"GuamSblasL3","Guam","sblas","L3","y","y","Hemiptera",0,2018-01-12,2018-01-15,3
"450",683,"GuamSblasL3","Guam","sblas","L3","w","b","Hemiptera",0,2018-01-12,2018-01-15,3
"451",684,"GuamSblasL3","Guam","sblas","L3","w","y","Hemiptera",0,2018-01-12,2018-01-15,3
"452",685,"GuamSblasL3","Guam","sblas","L3","y","w","Hemiptera",0,2018-01-12,2018-01-15,3
"453",686,"GuamSblasL3","Guam","sblas","L3","b","y","Hemiptera",0,2018-01-12,2018-01-15,3
"454",687,"GuamSblasL3","Guam","sblas","L3","b","r","Hemiptera",0,2018-01-12,2018-01-15,3
"455",688,"GuamSblasL3","Guam","sblas","L3","b","w","Hemiptera",0,2018-01-12,2018-01-15,3
"456",689,"GuamSblasL3","Guam","sblas","L3","b","b","Hemiptera",0,2018-01-12,2018-01-15,3
"457",690,"GuamSblasL3","Guam","sblas","L3","y","r","Hemiptera",0,2018-01-12,2018-01-15,3
"458",691,"SaipanForbiAL1","Saipan","forbia","L1","b","w","Hemiptera",0,2018-01-17,2018-01-20,3
"459",692,"SaipanForbiAL1","Saipan","forbia","L1","y","y","Hemiptera",0,2018-01-17,2018-01-20,3
"460",694,"SaipanForbiAL1","Saipan","forbia","L1","r","r","Hemiptera",0,2018-01-17,2018-01-20,3
"461",695,"SaipanForbiAL1","Saipan","forbia","L1","r","w","Hemiptera",0,2018-01-17,2018-01-20,3
"462",696,"SaipanForbiAL1","Saipan","forbia","L1","b","y","Hemiptera",0,2018-01-17,2018-01-20,3
"463",697,"SaipanForbiAL1","Saipan","forbia","L1","w","r","Hemiptera",0,2018-01-17,2018-01-20,3
"464",698,"SaipanForbiAL1","Saipan","forbia","L1","b","b","Hemiptera",0,2018-01-17,2018-01-20,3
"465",699,"SaipanForbiAL1","Saipan","forbia","L1","b","r","Hemiptera",0,2018-01-17,2018-01-20,3
"466",700,"SaipanForbiAL1","Saipan","forbia","L1","w","y","Hemiptera",0,2018-01-17,2018-01-20,3
"467",702,"SaipanForbiAL1","Saipan","forbia","L1","y","b","Hemiptera",0,2018-01-17,2018-01-20,3
"468",705,"SaipanForbiAL1","Saipan","forbia","L1","y","w","Hemiptera",0,2018-01-17,2018-01-20,3
"469",706,"SaipanForbiAL1","Saipan","forbia","L1","r","b","Hemiptera",0,2018-01-17,2018-01-20,3
"470",707,"SaipanForbiAL2","Saipan","forbia","L2","y","b","Hemiptera",0,2018-01-17,2018-01-20,3
"471",710,"SaipanForbiAL2","Saipan","forbia","L2","y","r","Hemiptera",0,2018-01-17,2018-01-20,3
"472",712,"SaipanForbiAL2","Saipan","forbia","L2","b","b","Hemiptera",0,2018-01-17,2018-01-20,3
"473",713,"SaipanForbiAL2","Saipan","forbia","L2","b","w","Hemiptera",0,2018-01-17,2018-01-20,3
"474",715,"SaipanForbiAL2","Saipan","forbia","L2","w","y","Hemiptera",0,2018-01-17,2018-01-20,3
"475",717,"SaipanForbiAL2","Saipan","forbia","L2","w","w","Hemiptera",0,2018-01-17,2018-01-20,3
"476",718,"SaipanForbiAL2","Saipan","forbia","L2","w","r","Hemiptera",0,2018-01-17,2018-01-20,3
"477",720,"SaipanForbiAL2","Saipan","forbia","L2","r","b","Hemiptera",0,2018-01-17,2018-01-20,3
"478",721,"SaipanForbiAL2","Saipan","forbia","L2","r","w","Hemiptera",0,2018-01-17,2018-01-20,3
"479",722,"SaipanForbiAL2","Saipan","forbia","L2","r","r","Hemiptera",0,2018-01-17,2018-01-20,3
"480",723,"SaipanForbiAL3","Saipan","forbia","L3","r","y","Hemiptera",0,2018-01-17,2018-01-20,3
"481",724,"SaipanForbiAL3","Saipan","forbia","L3","r","b","Hemiptera",0,2018-01-17,2018-01-20,3
"482",729,"SaipanForbiAL3","Saipan","forbia","L3","w","w","Hemiptera",0,2018-01-17,2018-01-20,3
"483",730,"SaipanForbiAL3","Saipan","forbia","L3","b","y","Hemiptera",0,2018-01-17,2018-01-20,3
"484",732,"SaipanForbiAL3","Saipan","forbia","L3","b","w","Hemiptera",0,2018-01-17,2018-01-20,3
"485",735,"SaipanForbiAL3","Saipan","forbia","L3","y","y","Hemiptera",0,2018-01-17,2018-01-20,3
"486",737,"SaipanForbiAL3","Saipan","forbia","L3","y","w","Hemiptera",0,2018-01-17,2018-01-20,3
"487",744,"SaipanForbiGridL1","Saipan","forbig","L1","r","w","Hemiptera",0,2018-01-17,2018-01-20,3
"488",749,"SaipanForbiGridL1","Saipan","forbig","L1","w","y","Hemiptera",0,2018-01-17,2018-01-20,3
"489",751,"SaipanForbiGridL1","Saipan","forbig","L1","r","b","Hemiptera",0,2018-01-17,2018-01-20,3
"490",752,"SaipanForbiGridL1","Saipan","forbig","L1","w","b","Hemiptera",0,2018-01-17,2018-01-20,3
"491",757,"SaipanForbiGridL2","Saipan","forbig","L2","y","r","Hemiptera",0,2018-01-17,2018-01-20,3
"492",761,"SaipanForbiGridL2","Saipan","forbig","L2","b","r","Hemiptera",0,2018-01-17,2018-01-20,3
"493",763,"SaipanForbiGridL2","Saipan","forbig","L2","w","b","Hemiptera",0,2018-01-17,2018-01-20,3
"494",765,"SaipanForbiGridL2","Saipan","forbig","L2","w","r","Hemiptera",0,2018-01-17,2018-01-20,3
"495",766,"SaipanForbiGridL2","Saipan","forbig","L2","r","y","Hemiptera",0,2018-01-17,2018-01-20,3
"496",767,"SaipanForbiGridL2","Saipan","forbig","L2","r","b","Hemiptera",0,2018-01-17,2018-01-20,3
"497",769,"SaipanForbiGridL2","Saipan","forbig","L2","r","r","Hemiptera",0,2018-01-17,2018-01-20,3
"498",770,"SaipanForbiGridL3","Saipan","forbig","L3","b","w","Hemiptera",0,2018-01-17,2018-01-20,3
"499",772,"SaipanForbiGridL3","Saipan","forbig","L3","y","r","Hemiptera",0,2018-01-17,2018-01-20,3
"500",773,"SaipanForbiGridL3","Saipan","forbig","L3","r","r","Hemiptera",0,2018-01-17,2018-01-20,3
"501",775,"SaipanForbiGridL3","Saipan","forbig","L3","b","y","Hemiptera",0,2018-01-17,2018-01-20,3
"502",776,"SaipanForbiGridL3","Saipan","forbig","L3","w","r","Hemiptera",0,2018-01-17,2018-01-20,3
